22.6	0.06166111839653039	-0.06165850750068249	0.06	-0.06
22.8	0.056556153713303574	-0.0565563354649516	0.06	-0.06
23.0	0.04697342356372597	-0.046979012473177505	0.06	-0.06
23.2	0.0520983604551047	-0.05210026332352077	0.06	-0.06
23.4	0.05552947498465695	-0.05553094586598777	0.06	-0.06
23.6	0.04915626700765594	-0.04915721347196316	0.06	-0.06
23.8	0.058657011238787526	-0.05866138721652413	0.06	-0.06
24.0	0.05595371227306742	-0.05596018182256407	0.06	-0.06
24.2	0.04602747909199522	-0.046027895866100406	0.06	-0.06
24.4	0.05167836763948495	-0.05167859049812722	0.06	-0.06
24.6	0.05723050903673683	-0.05723161898254336	0.06	-0.06
24.8	0.055388882884579764	-0.05538823063738124	0.06	-0.06
25.0	0.04420496119075489	-0.04420514830895935	0.06	-0.06
25.2	0.05051503263160865	-0.050517593926567586	0.06	-0.06
25.4	0.0544635527144213	-0.054463752781001025	0.06	-0.06
25.6	0.047060806534954265	-0.04705886152966333	0.06	-0.06
25.8	0.0602889377532693	-0.06028854318977988	0.06	-0.06
26.0	0.06826626637661747	-0.06826904103189849	0.06	-0.06
26.2	0.0636022172197468	-0.0636076366491035	0.06	-0.06
26.4	0.06179073770231294	-0.06179482763172825	0.06	-0.06
26.6	0.051048733610980286	-0.05104679943730346	0.06	-0.06
26.8	0.043273988582055445	-0.043271458515742954	0.06	-0.06
27.0	0.05332538839167579	-0.053323303650416105	0.06	-0.06
27.2	0.06114008024326782	-0.061140283248678345	0.06	-0.06
27.4	0.05468356779581764	-0.0546903658520293	0.06	-0.06
27.6	0.04769698169514807	-0.04770187465548401	0.06	-0.06
27.8	0.053490064664805985	-0.05348996345819612	0.06	-0.06
28.0	0.0564930625459883	-0.056497725726470924	0.06	-0.06
28.2	0.05024571349125958	-0.05025167213958204	0.06	-0.06
28.4	0.06054192376228342	-0.060540397553814296	0.06	-0.06
28.6	0.07056544890182455	-0.07056279976240988	0.06	-0.06
28.8	0.0668593874015642	-0.06685985191366527	0.06	-0.06
29.0	0.06837388308752287	-0.06837587383590113	0.06	-0.06
29.2	0.06407464936499382	-0.06407699474945526	0.06	-0.06
29.4	0.06054497352005017	-0.06054842924637894	0.06	-0.06
29.6	0.06019188651649172	-0.06019114029316839	0.06	-0.06
29.8	0.05546797570573371	-0.05546613471514893	0.06	-0.06
30.0	0.05707883423270482	-0.05707811210863527	0.06	-0.06
30.2	0.05614891930203467	-0.05614710176239204	0.06	-0.06
30.4	0.049058581293090646	-0.04905603026731972	0.06	-0.06
30.6	0.056283216715931776	-0.056280333911450396	0.06	-0.06
30.8	0.05472761614953064	-0.054727317829239154	0.06	-0.06
31.0	0.05146286658208932	-0.05146220014343744	0.06	-0.06
31.2	0.0585162664510469	-0.05851416739673136	0.06	-0.06
31.4	0.06126698706144726	-0.06126708452892224	0.06	-0.06
31.6	0.06636365571650166	-0.06636374640051741	0.06	-0.06
31.8	0.06299780326796255	-0.06299539911438244	0.06	-0.06
32.0	0.05135250008346152	-0.05135116416021877	0.06	-0.06
32.2	0.04938563209707885	-0.049383588238106325	0.06	-0.06
32.4	0.047393092140691165	-0.0473949481077262	0.06	-0.06
32.6	0.04842436368398006	-0.04842795190222748	0.06	-0.06
32.8	0.05820802876323043	-0.058208807195022666	0.06	-0.06
33.0	0.059111723627505164	-0.05911179786338242	0.06	-0.06
33.2	0.061183024152367274	-0.06118240603470617	0.06	-0.06
33.4	0.06089353470358736	-0.060891195131248375	0.06	-0.06
33.6	0.05832341813082974	-0.05832247793331907	0.06	-0.06
33.8	0.058647311856553024	-0.05864670683144379	0.06	-0.06
34.0	0.0595470162195692	-0.05954302252302398	0.06	-0.06
34.2	0.06271296783430882	-0.06271070844933874	0.06	-0.06
34.4	0.053916656157190726	-0.05391642000925016	0.06	-0.06
34.6	0.053757210070279005	-0.0537579825622329	0.06	-0.06
34.8	0.06422827406159139	-0.06422905787083182	0.06	-0.06
35.0	0.060589975208647236	-0.06059107969935995	0.06	-0.06
35.2	0.05142122468266758	-0.051423302369057906	0.06	-0.06
35.4	0.047924695913353424	-0.04792742327652869	0.06	-0.06
35.6	0.050549806835364024	-0.05055218484333743	0.06	-0.06
35.8	0.049281210206450037	-0.04928291249999092	0.06	-0.06
36.0	0.054105538032459835	-0.054105913404870365	0.06	-0.06
36.2	0.05665502718243936	-0.05665738169231428	0.06	-0.06
36.4	0.06196045901817227	-0.0619631141901761	0.06	-0.06
36.6	0.058974697297308205	-0.058973429962697096	0.06	-0.06
36.8	0.044655449581967425	-0.04465677984036803	0.06	-0.06
37.0	0.04509126827335854	-0.045091939256474874	0.06	-0.06
37.2	0.05147305972148626	-0.05147244707526415	0.06	-0.06
37.4	0.05995787777497238	-0.0599591926675073	0.06	-0.06
37.6	0.05813480056009205	-0.05813515124848088	0.06	-0.06
37.8	0.050998513032658246	-0.05099885584863951	0.06	-0.06
38.0	0.06050345785562337	-0.060503484887883485	0.06	-0.06
38.2	0.057086485097972796	-0.05708619251885956	0.06	-0.06
38.4	0.051637941937681245	-0.051637961599557095	0.06	-0.06
38.6	0.06157494887552736	-0.06157402699730232	0.06	-0.06
38.8	0.05927047961380017	-0.05927019035956021	0.06	-0.06
39.0	0.05647711211915067	-0.056478077312701915	0.06	-0.06
39.2	0.05317155327234469	-0.05317157663141748	0.06	-0.06
39.4	0.055159812844909305	-0.05516109297395269	0.06	-0.06
39.6	0.06077558004366488	-0.060776844365809775	0.06	-0.06
39.8	0.06271211202287158	-0.06271306996497929	0.06	-0.06
40.0	0.05889435301767971	-0.05889716361255902	0.06	-0.06
40.2	0.058772318054355614	-0.05877449182590493	0.06	-0.06
40.4	0.05499319685818542	-0.05499288762446657	0.06	-0.06
40.6	0.04350907600881468	-0.043508458578548334	0.06	-0.06
